pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
116,518585,"Cruz, Fernando",260,44.6,0.333,0.056,0.353,0.389,0.369,0.368,0.323,6,18,82.7,4.9,2492,86.7,88.02,15,51,65,1.3,6.95,114,150,116,147,291,314,288
116,643316,"Fry, Paul",232,50,0.28,0.2,0.353,0.48,0.364,0.354,0.277,7,25,96.2,-1.9,2711,84.1,83.47,11,45,71,-0.6,6.08,107,151,114,143,306,317,290
115,617228,"Sawamura, Hirokazu",838,13.7,0.136,0.136,0.118,0.273,0.167,0.154,0.122,3,22,75.8,26.6,2298,85.8,85.54,21,54,61,-0.3,6.24,106,149,117,146,292,327,295
112,664054,"Stashak, Cody",227,49.3,0.167,0.056,0.24,0.222,0.168,0.205,0.183,6,36,82.1,24,2113,82,81.27,25,69,43,-0.7,5.84,106,154,118,148,299,331,295
111,676637,"Sanders, Phoenix",215,51.6,0.167,0.067,0.217,0.233,0.199,0.305,0.258,5,30,91.6,17.7,2097,82,79.96,15,66,45,-2,6,104,168,118,147,299,320,298
111,681810,"Warren, Austin",266,41.7,0.233,0.333,0.208,0.567,0.326,0.436,0.303,7,30,94.3,13.6,2636,86.2,86.36,13,57,54,0.2,6.33,115,153,119,153,297,324,293
111,542585,"Cisnero, José",430,25.8,0.152,0.03,0.217,0.182,0.145,0.179,0.18,5,33,86.5,16.2,2566,85.4,85.48,18,53,58,0.1,6.09,108,154,117,144,301,331,292
110,605525,"Wendelken, J.B.",488,22.5,0.143,0.143,0.158,0.286,0.26,0.402,0.291,4,28,88.2,10.2,2660,85.9,85.52,12,48,62,-0.4,6.1,107,151,122,145,305,322,297
110,656730,"Megill, Trevor",774,14.2,0.25,0.286,0.294,0.536,0.367,0.309,0.226,7,28,91.5,6.5,2751,88.5,89,19,52,58,0.5,6.54,108,154,123,149,296,332,289
109,642231,"Yacabonis, Jimmy",292,37.3,0.348,0.391,0.4,0.739,0.495,0.431,0.29,8,23,91.5,24.9,2788,81.6,80.54,11,43,66,-1.1,5.87,106,152,117,150,300,317,292
108,681217,"Silseth, Chase",501,21.6,0.24,0.08,0.353,0.32,0.261,0.275,0.268,6,25,93,8.9,2574,83.7,82.91,18,52,56,-0.8,5.86,111,151,114,151,299,321,291
107,666974,"Cano, Yennier",394,27.2,0.333,0.056,0.5,0.389,0.369,0.312,0.246,6,18,81.3,5.3,2475,87.5,86.21,14,40,67,-1.3,5.67,108,149,115,145,299,324,292
107,663385,"Smith, Chad",337,31.8,0.1,0.133,0.273,0.233,0.202,0.206,0.13,3,30,85,10.7,2266,85.2,84.87,28,50,57,-0.3,5.92,112,150,125,146,304,328,297
106,608652,"Farrell, Luke",285,37.2,0.333,0.111,0.45,0.444,0.382,0.384,0.312,9,27,93.2,15.3,2514,82.5,82.58,9,46,60,0.1,6.19,110,150,119,150,301,324,295
106,459429,"McGee, Jake",629,16.9,0.217,0.304,0.214,0.522,0.312,0.233,0.187,5,23,86.9,29.2,1842,85.2,84.56,10,41,65,-0.6,5.82,113,155,122,147,298,317,294
105,592346,"González, Chi Chi",376,27.9,0.167,0.167,0.158,0.333,0.249,0.299,0.203,4,24,87.8,21.4,2552,84.3,83.78,9,47,58,-0.5,5.96,111,155,120,149,299,319,292
105,660825,"Bazardo, Eduard",236,44.5,0.154,0.115,0.176,0.269,0.218,0.22,0.182,4,26,83.5,23,2577,82.1,80.93,20,52,53,-1.2,5.65,108,160,120,151,292,329,295
103,622250,"Sborz, Josh",419,24.6,0.208,0.042,0.385,0.25,0.237,0.232,0.2,5,24,89.3,23.6,2089,87.7,87.16,16,38,65,-0.5,6.04,113,155,119,148,303,324,294
102,682847,"Ortiz, Luis",275,37.1,0.174,0.13,0.214,0.304,0.226,0.23,0.171,4,23,80.3,15,2527,87.7,88.78,26,55,47,1.1,6.52,105,149,117,147,294,323,287
100,518748,"Grimm, Justin",277,36.1,0.15,0.05,0.158,0.2,0.214,0.326,0.259,3,20,83.2,14.8,2364,81.7,81.98,12,47,53,0.3,6.76,107,149,119,147,297,316,293
100,671790,"Bolaños, Ronald",332,30.1,0.211,0.316,0.182,0.526,0.3,0.264,0.178,4,19,89.5,19.2,2423,84.1,84.87,19,43,57,0.8,6.6,103,151,117,145,307,330,304
100,656420,"Feyereisen, J.P.",344,29.1,0.136,0,0.214,0.136,0.145,0.264,0.234,3,22,88.7,17.2,2715,84,83.07,17,47,53,-0.9,5.78,106,163,117,148,309,328,298
100,624133,"Suárez, Ranger",2564,3.9,0.19,0.238,0.273,0.429,0.261,0.243,0.207,4,21,85.3,25.1,2113,82.5,82.35,13,39,61,-0.1,6.22,111,152,121,146,298,324,289
97,642770,"Guerra, Javy",330,29.4,0.375,0.5,0.333,0.875,0.545,0.423,0.296,6,16,87.4,20.1,2366,88.3,86.79,10,35,62,-1.5,5.89,108,155,116,150,298,323,298
97,547001,"Poteet, Cody",448,21.7,0.286,0.357,0.273,0.643,0.429,0.391,0.27,4,14,92.2,13.5,2811,85.7,84.42,12,46,51,-1.3,5.94,107,154,123,150,299,313,295
96,458681,"Lynn, Lance",2022,4.7,0.107,0.107,0.105,0.214,0.191,0.239,0.15,3,28,84.3,15.6,2555,86.6,86.85,14,49,47,0.2,6.3,112,156,116,150,298,326,297
95,552640,"Kittredge, Andrew",233,40.8,0.2,0.171,0.273,0.371,0.243,0.22,0.187,7,35,90.2,7.2,2658,89.1,89.43,28,62,33,0.3,6.41,109,154,117,148,307,326,298
95,675627,"Grove, Michael",472,20.1,0.286,0.321,0.278,0.607,0.38,0.235,0.186,8,28,89.5,19.4,2274,85,85.55,17,48,47,0.6,6.49,110,155,119,147,302,314,290
94,661255,"López, Yoan",195,48.2,0.2,0.05,0.333,0.25,0.196,0.175,0.172,4,20,90.4,17.1,2439,86.2,86.13,17,46,48,-0.1,6.82,107,150,117,145,299,327,298
93,572971,"Keuchel, Dallas",1165,8,0.429,0.048,0.6,0.476,0.422,0.27,0.238,9,21,84.4,11.7,2316,77,76.4,12,41,52,-0.6,5.87,111,150,115,146,293,319,295
92,656818,"Overton, Connor",469,19.6,0.083,0,0.1,0.083,0.074,0.199,0.17,2,24,85.4,22.5,2436,81.9,81.68,15,48,44,-0.2,6.1,113,154,123,147,294,320,288
92,608648,"Duffey, Tyler",741,12.4,0.3,0.15,0.333,0.45,0.387,0.341,0.259,6,20,84.8,17.5,2381,83.7,83.61,15,43,49,-0.1,6.35,107,152,119,147,300,328,292
92,572403,"VerHagen, Drew",419,22,0.048,0.048,0.077,0.095,0.134,0.174,0.088,1,21,85.7,27.1,2312,81.4,80.6,16,37,55,-0.8,5.92,107,149,119,144,300,322,301
92,642028,"Rogers, Josh",419,22,0.25,0.25,0.222,0.5,0.335,0.352,0.249,6,24,87.7,23.6,2225,81.5,81.26,10,51,41,-0.2,6.19,110,152,123,142,304,324,293
92,686753,"Jameson, Drey",369,24.9,0.105,0.158,0.125,0.263,0.182,0.232,0.166,2,19,83.4,-4,2406,84.7,83.53,23,50,42,-1.2,5.65,111,154,122,149,298,318,295
91,669622,"Bender, Anthony",274,33.2,0.208,0.25,0.231,0.458,0.303,0.442,0.298,5,24,89.7,23.3,2489,84.9,84.11,17,42,49,-0.8,5.87,104,152,119,150,301,318,293
90,596271,"Lawrence, Casey",297,30.3,0.286,0.25,0.25,0.536,0.35,0.334,0.289,8,28,81.5,18.6,2471,81.3,80.82,10,52,38,-0.5,6.06,109,150,123,147,293,314,285
88,666168,"Thompson, Mason",368,23.9,0.067,0.2,0,0.267,0.173,0.2,0.134,1,15,83.4,11,2207,84.4,84.88,19,37,51,0.5,6.54,117,159,127,147,303,318,301
87,592741,"Shreve, Chasen",474,18.4,0.5,0,0.538,0.5,0.458,0.359,0.354,7,14,83,17.1,2272,80.9,81.36,10,35,52,0.5,6.48,113,161,124,150,295,327,305
86,489334,"Stammen, Craig",701,12.3,0.174,0.261,0.2,0.435,0.275,0.178,0.119,4,23,79.9,13.5,2382,81.5,82.05,21,46,40,0.5,6.77,112,158,124,149,295,315,296
85,608723,"Voth, Austin",1762,4.8,0.158,0.158,0.143,0.316,0.202,0.229,0.184,3,19,88,39,2743,83.6,83.14,15,43,42,-0.5,6.18,110,153,119,149,304,321,292
84,678692,"Henriquez, Ronny",181,46.4,0.136,0.091,0.188,0.227,0.199,0.225,0.156,3,22,87,19.7,2537,86.1,86.76,12,38,46,0.7,6.47,114,153,121,149,290,315,290
83,624522,"Thompson, Keegan",1878,4.4,0.1,0,0.286,0.1,0.117,0.179,0.121,2,20,97.2,22.6,2735,83.9,80.76,17,35,48,-3.1,6.18,111,152,122,150,304,321,292
82,657756,"Seabold, Connor",370,22.2,0.292,0.333,0.294,0.625,0.423,0.289,0.199,7,24,83.6,16.8,2388,85.6,84.92,7,32,50,-0.7,5.8,105,155,116,148,291,328,294
82,663455,"Pilkington, Konnor",1039,7.9,0.3,0,0.375,0.3,0.265,0.361,0.341,6,20,85.1,6.4,2234,81.9,82.26,11,37,45,0.4,6.37,111,154,116,149,295,317,295
81,659262,"Espinoza, Anderson",375,21.6,0.286,0,0.5,0.286,0.307,0.242,0.178,2,7,85.8,25,2148,80.7,74.03,7,21,60,-6.7,5.95,107,151,121,152,298,321,292
79,642130,"Taylor, Blake",305,25.9,0.188,0.188,0.182,0.375,0.29,0.264,0.21,3,16,90.3,1.5,2246,84.4,84.79,11,34,45,0.4,6.57,113,150,114,147,288,316,292
79,669804,"De Jesus, Angel",192,41.1,0.188,0,0.25,0.188,0.198,0.259,0.221,3,16,87,15.9,2344,83.9,85.4,10,32,47,1.5,7.28,114,156,121,147,303,331,291
79,686973,"Varland, Louie",411,19.2,0.316,0,0.429,0.316,0.3,0.32,0.317,6,19,87.1,7.7,2332,83.3,83.96,10,40,39,0.7,6.67,111,153,120,145,291,318,287
79,606131,"Perdomo, Luis",285,27.7,0.111,0.167,0.125,0.278,0.218,0.295,0.193,2,18,83.6,4.1,2332,85.2,85.01,20,36,43,-0.2,6.08,109,149,116,144,300,322,297
79,676660,"Solomon, Jared",157,50.3,0.15,0.3,0.083,0.45,0.291,0.181,0.114,3,20,88.2,22,2356,86.2,85.86,14,43,36,-0.3,5.93,119,152,124,148,291,318,290
78,621112,"Blackburn, Paul",1762,4.4,0.16,0.24,0.214,0.4,0.25,0.168,0.135,4,25,80.9,8.7,2571,79.1,78.69,12,35,43,-0.4,6.29,110,152,120,148,301,320,290
78,668338,"Miller, Tyson",228,34.2,0.45,0.25,0.615,0.7,0.504,0.352,0.297,9,20,90.3,8.8,2425,81.4,82.23,13,37,41,0.8,7.04,109,147,115,141,300,320,291
78,641871,"Middleton, Keynan",241,32.4,0.176,0.059,0.214,0.235,0.208,0.284,0.26,3,17,79.2,12.2,2371,84.6,85.16,16,40,38,0.6,6.68,107,151,123,146,301,320,294
77,676710,"Crawford, Kutter",1296,5.9,0.158,0.053,0.231,0.211,0.159,0.17,0.174,3,19,86.9,10.4,2431,85.2,85.13,15,36,41,-0.1,6.16,108,153,121,149,293,327,293
77,605194,"Cotton, Jharel",741,10.4,0.125,0,0.125,0.125,0.175,0.377,0.298,1,8,86.2,27.4,2440,79.5,78.23,1,17,60,-1.3,5.42,109,153,119,148,300,329,289
77,664944,"Vieaux, Cam",208,37,0.294,0.235,0.5,0.529,0.404,0.314,0.163,5,17,92,35.1,2623,78.3,77.74,11,27,50,-0.6,5.88,112,154,114,150,296,323,299
76,434671,"Sánchez, Aníbal",1232,6.2,0.167,0.5,0,0.667,0.394,0.435,0.287,2,12,93.7,19.9,2174,83.2,83.44,10,28,48,0.2,6.27,107,152,122,147,302,315,295
76,676886,"Beasley, Jeremy",271,28,0.333,0.75,0.25,1.083,0.602,0.344,0.171,4,12,88.3,21.3,2447,82.1,82.03,10,23,53,-0.1,6.37,107,151,124,147,290,318,297
75,650530,"Garcia, Bryan",317,23.7,0.25,0,0.4,0.25,0.303,0.29,0.213,4,16,87.8,13.5,2187,85.6,84.94,13,27,48,-0.7,5.86,108,160,117,146,300,328,295
74,519008,"McFarland, T.J.",487,15.2,0.118,0.059,0.133,0.176,0.157,0.272,0.214,2,17,83.1,13.7,2258,79.5,78.84,5,30,44,-0.7,5.72,111,153,119,150,296,324,299
74,621082,"Lemoine, Jacob",298,24.8,0.313,0.438,0.375,0.75,0.448,0.323,0.27,5,16,91.9,17.5,2242,83.9,82.78,15,29,45,-1.1,5.54,106,146,120,147,301,318,294
74,656970,"Smeltzer, Devin",1129,6.6,0.214,0.214,0.2,0.429,0.302,0.275,0.214,3,14,84.3,20.4,2539,77.1,76.27,10,40,34,-0.8,5.93,114,158,118,153,293,330,292
74,670970,"Morejon, Adrian",540,13.7,0.278,0.056,0.417,0.333,0.266,0.276,0.293,5,18,85.4,-1.4,2655,87.6,87.87,10,35,39,0.3,6.38,114,157,120,151,297,322,301
72,676083,"Junk, Janson",159,45.3,0.231,0.154,0.375,0.385,0.293,0.204,0.156,3,13,89.3,6.6,2238,82.7,82.75,7,32,40,0,6.35,111,151,115,152,295,323,295
72,663531,"Allen, Logan",164,43.9,0.25,0.063,0.364,0.313,0.271,0.341,0.258,4,16,90.2,21.8,2403,81,80.19,10,36,36,-0.8,5.83,104,150,118,147,304,323,298
71,669461,"Liberatore, Matthew",650,10.9,0.267,0,0.444,0.267,0.236,0.176,0.186,4,15,87.6,11.6,2573,86,86.42,10,34,37,0.4,6.33,111,153,117,148,301,324,302
71,664849,"Young, Danny",126,56.3,0.25,0.083,0.333,0.333,0.315,0.318,0.26,3,12,79.6,11.6,2591,77.5,76.35,8,28,43,-1.1,5.71,121,152,126,150,294,317,293
70,571946,"Miller, Shelby",127,55.1,0.286,0.214,0.4,0.5,0.357,0.299,0.265,4,14,90.8,24.4,2500,82.1,83.15,5,27,43,1,7.15,110,152,116,151,299,328,301
70,596133,"Weaver, Luke",721,9.7,0.5,0.083,0.5,0.583,0.473,0.35,0.332,6,12,91.1,6.3,2291,84.6,82.68,2,24,46,-1.9,5.69,111,154,122,148,302,325,296
70,655889,"Rodríguez, Manuel",203,34.5,0.222,0.167,0.364,0.389,0.302,0.259,0.216,4,18,73.1,4.1,2317,87.2,87.03,13,36,34,-0.2,6.18,111,153,116,149,303,320,289
70,660906,"Perez, Francisco",205,34.1,0,0,0,0,0.086,0.138,0.059,0,7,73,-18,2429,83.2,82.51,11,33,37,-0.7,5.85,110,153,123,146,299,318,297
70,596071,"Peters, Dillon",634,11,0.333,0.286,0.333,0.619,0.43,0.312,0.195,7,21,91,16.8,2377,84.7,84.7,4,35,35,0,6.07,113,155,119,151,300,321,305
69,542888,"Armstrong, Shawn",1047,6.6,0.348,0.13,0.444,0.478,0.342,0.28,0.266,8,23,94.1,12.2,2518,86.1,86.7,9,38,31,0.6,6.6,104,155,120,147,301,317,294
69,643615,"Zeuch, T.J.",250,27.6,0.313,0.375,0.214,0.688,0.4,0.309,0.241,5,16,87.9,14.7,2042,80.8,81.12,6,33,36,0.3,6.6,112,152,119,146,290,323,293
68,669711,"Weissert, Greg",186,36.6,0.13,0.174,0.125,0.304,0.259,0.307,0.185,3,23,87.7,27.1,2859,81.8,80.94,8,37,31,-0.9,6.04,104,151,118,148,298,329,289
68,677865,"Bruihl, Justin",341,19.9,0.19,0.238,0.214,0.429,0.299,0.287,0.227,4,21,84,14.7,2391,77.5,77.91,11,37,31,0.4,6.73,111,155,127,148,291,314,295
68,670288,"Fishman, Jake",171,39.8,0.294,0.176,0.385,0.471,0.368,0.306,0.242,5,17,86.2,33,2316,75.8,75.42,7,30,38,-0.4,6.28,106,149,116,148,294,312,290
68,657612,"Hill, Tim",745,9.1,0.214,0,0.2,0.214,0.166,0.187,0.196,3,14,84.2,16.8,2009,82.4,83.01,9,27,41,0.6,6.93,114,151,113,150,287,312,300
68,672911,"Cruz, Jesus",163,41.7,0.154,0.231,0.1,0.385,0.227,0.301,0.261,2,13,87.8,17.1,2443,87.1,86.95,10,32,36,-0.1,6.07,114,153,129,148,298,329,303
67,665871,"Assad, Javier",690,9.7,0.294,0.353,0.273,0.647,0.416,0.419,0.33,5,17,89.5,19.8,2297,81.2,81.61,8,30,37,0.4,6.6,107,152,119,149,303,321,289
67,593576,"Neris, Héctor",1012,6.6,0.2,0.1,0.222,0.3,0.215,0.176,0.191,2,10,88.9,29.6,1975,87.6,87.42,4,24,43,-0.2,6.14,111,156,114,148,298,324,293
66,642203,"Widener, Taylor",329,20.1,0.714,0,0.833,0.714,0.648,0.344,0.259,5,7,82.3,-3.7,2270,85,85.24,10,29,37,0.2,6.55,109,153,124,148,297,323,291
64,543056,"Coulombe, Danny",230,27.8,0.111,0,0.25,0.111,0.246,0.309,0.185,1,9,81,23.8,2547,82.8,81.77,16,33,31,-1,5.69,110,160,115,149,298,332,291
64,605280,"Holmes, Clay",981,6.5,0.222,0.111,0.333,0.333,0.238,0.124,0.126,2,9,89.9,7.8,2525,88.3,87.89,14,31,33,-0.4,5.95,112,153,112,146,278,320,287
64,642121,"Sulser, Cole",619,10.3,0.333,0.2,0.4,0.533,0.394,0.345,0.266,5,15,85.6,18.4,2274,84,84.48,11,26,38,0.5,6.65,104,153,120,149,304,315,286
63,656954,"Sheffield, Justus",179,35.2,0.214,0.214,0.286,0.429,0.328,0.281,0.16,3,14,92.6,5.4,2480,81.6,81.06,8,23,40,-0.5,5.83,108,151,119,148,295,317,284
63,607457,"Barraclough, Kyle",139,45.3,0.188,0.063,0.25,0.25,0.178,0.262,0.231,3,16,85.2,26.5,2403,78.3,78.02,15,34,29,-0.3,6.45,106,146,110,141,300,320,291
63,640470,"Alzolay, Adbert",193,32.6,0.118,0,0.4,0.118,0.138,0.101,0.069,2,17,76.1,-20,2591,85.4,85.83,19,27,36,0.4,6.45,112,152,118,148,299,321,286
63,641682,"Hendrix, Ryan",143,44.1,0.357,0.214,0.714,0.571,0.433,0.21,0.138,5,14,90.6,17,2377,84.8,84.2,15,28,35,-0.6,5.94,107,152,124,146,296,323,300
62,571510,"Boyd, Matthew",192,32.3,0.143,0,0.222,0.143,0.126,0.107,0.113,2,14,77,20.1,2405,80.8,80.61,9,26,36,-0.2,6.08,115,159,120,150,293,319,299
61,668665,"Nogosek, Stephen",377,16.2,0.286,0,0.308,0.286,0.253,0.332,0.333,4,14,80.7,23.2,2400,81.5,81.4,5,31,30,-0.1,6.41,111,156,122,150,302,324,297
60,646242,"Diaz, Jhonathan",236,25.4,0,0,0,0,0.081,0.235,0.185,0,14,81.5,20.1,2736,80.6,80.89,13,32,28,0.3,6.65,113,152,117,148,294,324,290
60,607229,"Gsellman, Robert",207,29,0.143,0,0.167,0.143,0.164,0.259,0.237,2,14,85.7,8.8,2164,89.6,89.66,11,28,32,0.1,6.23,106,152,118,149,298,316,285
60,592858,"Wick, Rowan",1153,5.2,0.304,0.261,0.313,0.565,0.372,0.297,0.259,7,23,88.1,20.3,2149,82.2,82.7,13,36,24,0.5,6.62,102,146,114,142,303,321,290
59,660271,"Ohtani, Shohei",2629,2.2,0.136,0,0.3,0.136,0.145,0.152,0.131,3,22,83.6,4,2493,85.5,86.09,14,37,22,0.6,6.64,112,157,120,154,294,320,293
59,593958,"Rodriguez, Eduardo",1469,4,0.5,0.5,0.5,1,0.636,0.71,0.514,5,10,96.2,18.9,2172,82.7,82.7,5,25,34,0,6.2,112,158,115,148,297,329,297
59,543766,"Shaw, Bryan",969,6.1,0.273,0,0.333,0.273,0.281,0.285,0.247,3,11,86.2,12.9,2590,84.3,83.56,7,24,35,-0.7,5.8,106,151,121,148,301,319,289
58,668941,"Romero, JoJo",271,21.4,0,0,0,0,0.115,0.153,0.048,0,10,76.2,-12.5,2655,84,82.34,14,17,41,-1.7,5.39,113,145,111,148,294,316,295
58,669084,"Hall, DL",269,21.6,0.4,0.067,0.462,0.467,0.355,0.233,0.251,6,15,80.8,17.5,2446,87.4,87.76,12,35,23,0.4,6.72,104,145,115,146,295,316,297
57,656887,"Reid-Foley, Sean",196,29.1,0.182,0.182,0.2,0.364,0.297,0.31,0.25,2,11,86.4,11.6,2217,86.3,87.35,7,27,30,1.1,6.88,111,146,113,144,304,328,306
57,668970,"Hollowell, Gavin",143,39.9,0,0,0,0,0.172,0.195,0.033,0,9,71.7,41.8,2330,81.2,82.37,7,21,36,1.2,7.02,109,148,124,143,305,327,296
56,685503,"Arihara, Kohei",390,14.4,0.412,0.235,0.429,0.647,0.456,0.405,0.336,7,17,88.8,7.7,2124,81.7,82.36,4,28,28,0.7,6.7,108,150,117,144,305,320,292
56,670426,"Diehl, Phillip",120,46.7,0.3,0.2,0.375,0.5,0.372,0.284,0.246,3,10,85.6,19.4,2496,83.3,82.33,8,23,33,-1,5.56,123,156,125,150,297,321,296
56,643410,"Leiter Jr., Mark",1086,5.2,0.25,0,0.273,0.25,0.221,0.316,0.287,3,12,83.5,17.9,2211,79.4,79.81,4,22,34,0.4,6.58,104,150,119,145,306,323,293
56,593619,"Tapia, Domingo",363,15.4,0.154,0.077,0.182,0.231,0.165,0.198,0.202,2,13,86.3,14,2353,88,87.15,5,22,34,-0.8,5.8,111,150,119,147,304,322,291
56,676840,"Peacock, Matt",149,37.6,0.25,0.063,0.308,0.313,0.245,0.258,0.252,4,16,84.8,3.4,2666,87.2,85.78,8,31,25,-1.4,5.31,106,153,121,148,302,326,302
55,670810,"Gillaspie, Logan",262,21,0.25,0.417,0.182,0.667,0.406,0.319,0.226,3,12,81.8,3.1,2334,82.1,81.97,3,21,34,-0.1,6.22,105,153,115,146,303,321,290
55,666205,"Muller, Kyle",233,23.6,0.143,0.429,0,0.571,0.46,0.517,0.27,1,7,91.4,13.4,2046,86.9,86.96,10,22,33,0.1,6.5,105,150,112,148,303,325,297
55,664139,"Gibaut, Ian",694,7.9,0.235,0.235,0.231,0.471,0.322,0.302,0.247,4,17,90.7,19.1,2494,85.1,84.47,7,31,24,-0.6,6.87,109,147,118,141,294,318,283
55,667498,"Dugger, Robert",284,19.4,0.375,0.375,0.4,0.75,0.503,0.434,0.348,3,8,98.3,23.3,2292,77.6,77.13,9,28,27,-0.5,6.03,107,151,124,147,301,320,288
55,572703,"Bard, Luke",241,22.8,0.167,0.167,0.182,0.333,0.244,0.393,0.321,2,12,82.9,3.3,2733,86.3,86.37,8,28,27,0.1,6.31,105,152,113,149,305,321,291
53,660623,"Ynoa, Huascar",147,36.1,0.333,0.222,0.5,0.556,0.382,0.304,0.242,6,18,96.8,8.6,2449,85.1,84.53,6,20,33,-0.6,5.88,107,152,124,148,301,333,301
53,650644,"Civale, Aaron",1588,3.3,0.417,0.167,0.5,0.583,0.431,0.316,0.255,5,12,87.9,28.4,2810,80.4,78.31,6,29,24,-2.1,5.83,104,151,114,147,299,320,293
53,641394,"Brentz, Jake",160,33.1,0.556,0.111,0.833,0.667,0.575,0.516,0.473,5,9,89.9,14,2233,84.8,85.62,6,16,37,0.8,6.61,101,144,113,139,298,320,301
52,621295,"Wittgren, Nick",481,10.8,0.375,0.25,0.375,0.625,0.5,0.443,0.272,3,8,94.2,37.8,2324,82,82.57,1,17,35,0.6,6.77,113,157,116,150,297,322,297
52,592473,"Kolarek, Adam",319,16.3,0.143,0.286,0.2,0.429,0.29,0.208,0.098,1,7,83,20.2,2050,77.2,77.53,4,18,34,0.3,6.65,116,150,119,147,297,317,297
51,669854,"Blanco, Ronel",120,42.5,0.154,0.077,0.2,0.231,0.263,0.366,0.246,2,13,90.4,20.4,2224,87.3,88.33,11,32,19,1,6.86,118,152,118,147,295,315,287
50,622075,"Almonte, Yency",466,10.7,0.125,0.125,0.143,0.25,0.195,0.315,0.215,1,8,82.9,27.9,2424,84.7,84.98,14,25,25,0.3,6.54,104,154,120,148,302,320,293
50,518813,"Holland, Greg",80,62.5,0.231,0.231,0.25,0.462,0.302,0.294,0.202,3,13,92.4,-1.1,2115,87.3,86.77,8,22,28,-0.5,5.86,108,148,116,144,305,320,295
50,570257,"Rodríguez, Joely",842,5.9,0.333,0.167,0.5,0.5,0.409,0.342,0.203,2,6,89.8,6.5,2260,83.9,83.49,5,15,35,-0.4,6.16,118,159,122,151,293,327,306
49,643230,"Brault, Steven",157,31.2,0.25,0.167,0.375,0.417,0.364,0.307,0.189,3,12,94.3,20.1,2163,81.9,83.29,9,24,25,1.4,7.27,109,149,106,150,292,315,292
48,656686,"Martin, Corbin",429,11.2,0.286,0.286,0.25,0.571,0.362,0.418,0.316,4,14,88.1,5.8,2292,88.9,88.92,6,25,23,0,6.24,103,150,122,146,308,321,296
48,664337,"Yajure, Miguel",471,10.2,0.2,0.2,0.25,0.4,0.295,0.223,0.166,2,10,83.2,25.9,2128,81.4,80.9,13,30,18,-0.5,6.04,100,149,117,145,312,324,300
48,672839,"Morales, Francisco",79,60.8,0,0,0,0,0.077,0.163,0.104,0,8,79.9,-5.4,2244,86.4,87.41,5,13,35,1,6.88,115,149,130,136,304,325,294
47,650382,"Hernandez, Darwinzon",182,25.8,0.643,0.429,0.7,1.071,0.735,0.424,0.354,9,14,92.7,6.5,2527,84.2,85.14,5,25,22,0.9,6.72,114,153,123,150,294,327,294
46,681799,"Roberts, Ethan",177,26,0.273,0.364,0.286,0.636,0.411,0.316,0.245,3,11,79.2,17.8,3095,82.9,82.37,4,20,26,-0.5,6.25,109,150,120,147,306,322,293
46,675540,"Curry, Xzavion",165,27.9,0.182,0,0.2,0.182,0.161,0.31,0.323,2,11,87.6,18.6,2455,85.3,85.43,9,23,23,0.1,6.13,104,154,119,148,290,313,289
45,543901,"Weber, Ryan",127,35.4,0,0,0,0,0,0.312,0.329,0,8,82.3,3.4,2342,78.8,77.32,4,18,27,-1.5,5.38,111,155,121,151,298,325,280
45,676831,"Whitley, Kodi",272,16.5,0,0,0,0,0,0.118,0.129,0,3,88.2,23.5,1933,82.8,82.76,8,15,30,0,6.36,112,153,116,145,296,323,296
45,547184,"Kelly, Michael",64,70.3,0.2,0.3,0.167,0.5,0.334,0.282,0.207,2,10,81.9,33.7,2551,82.7,82.15,6,21,24,-0.6,5.99,110,149,126,146,302,328,300
45,527055,"Vizcaíno, Arodys",115,39.1,0,0,0,0,0.172,0.291,0.151,0,6,81.3,-11,2313,84.3,83.29,9,15,30,-1,5.78,105,153,124,149,300,321,308
44,667463,"King, John",749,5.9,0.222,0,0.286,0.222,0.196,0.276,0.286,2,9,89,8.6,2688,81,80.42,3,19,25,-0.6,5.97,115,150,118,146,286,313,294
43,607359,"Patton, Spencer",111,38.7,0.154,0,0.182,0.154,0.166,0.169,0.142,2,13,88.4,26.5,1896,81.7,81.25,5,22,21,-0.4,6.08,112,150,116,145,302,321,295
43,621107,"Eflin, Zach",1194,3.6,0.2,0,0.2,0.2,0.177,0.207,0.224,1,5,80.6,14.8,2133,85.6,85.92,3,16,27,0.3,6.54,108,148,119,135,297,323,289
43,607391,"Mazza, Chris",135,31.9,0.167,0.5,0,0.667,0.435,0.29,0.097,1,6,73.3,36.7,2300,77.2,77.67,6,20,23,0.5,6.96,106,153,112,145,307,323,295
43,676720,"Romero, Tommy",191,22.5,0.2,0.6,0,0.8,0.414,0.321,0.218,2,10,95.2,26.4,1994,82.7,83.35,6,20,23,0.6,6.67,107,156,123,148,303,322,296
42,664042,"Lakins Sr., Travis",208,20.2,0.2,0.1,0.286,0.3,0.258,0.234,0.196,2,10,90,8.4,2658,82.7,82.24,4,23,19,-0.5,5.96,105,154,119,147,308,320,286
