Name,Age,,B,T,Ht,Wt,DoB,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,Salary,
Luis Perdomo,29,do DO,R,R,"6' 2""",201,"May 9, 1993",6,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.2,,
Jace Peterson,32,us US,L,R,"6' 0""",215,"May 9, 1990",9,113,81,112,107,1,0,5,3,86,0,3,0,12,14,2,21,2,2.3,"$1,825,000",
Hunter Renfroe,30,us US,R,R,"6' 1""",230,"Jan 28, 1992",7,125,125,125,118,0,0,1,0,0,0,0,0,118,118,7,0,0,2.7,"$7,650,000",
Pablo Reyes,28,do DO,R,R,"5' 8""",175,"Sep 5, 1993",4,6,3,5,6,1,0,0,0,2,3,0,0,0,0,0,0,0,-0.1,,
Taylor Rogers,31,us US,L,L,"6' 3""",190,"Dec 17, 1990",7,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,,
Esteury Ruiz,23,do DO,R,R,"6' 0""",169,"Feb 15, 1999",1st,3,2,3,3,0,0,0,0,0,0,2,1,0,3,0,1,0,-0.2,,
Connor Sadzeck,30,us US,R,R,"6' 7""",235,"Oct 1, 1991",3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,,
Miguel Sánchez,28,do DO,R,R,"6' 3""",205,"Dec 31, 1993",2,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Pedro Severino,28,do DO,R,R,"6' 1""",235,"Jul 20, 1993",8,8,5,8,6,0,4,2,0,0,0,0,0,0,0,2,3,0,0,"$1,900,000",
Ethan Small,25,us US,L,L,"6' 2""",200,"Feb 14, 1997",1st,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,,
Peter Strzelecki,27,us US,R,R,"6' 2""",216,"Oct 24, 1994",1st,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,
Brent Suter,32,us US,L,L,"6' 4""",213,"Aug 29, 1989",7,54,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"$2,700,000",
Tyrone Taylor,28,us US,R,R,"6' 1""",218,"Jan 22, 1994",4,120,103,120,117,0,0,0,0,0,0,20,84,23,117,1,9,1,2.1,,
Rowdy Tellez,27,us US,L,L,"6' 4""",283,"Mar 16, 1995",5,153,135,153,139,0,0,139,0,0,0,0,0,0,0,9,15,0,0.9,"$1,940,000",
Justin Topa,31,us US,R,R,"6' 4""",200,"Mar 7, 1991",3,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,,
José Ureña,30,do DO,R,R,"6' 2""",208,"Sep 12, 1991",8,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"$1,250,000",
Luis Urías,25,mx MX,R,R,"5' 10""",202,"Jun 3, 1997",5,119,109,119,119,0,0,0,46,73,24,0,0,0,0,0,7,0,3.1,"$2,550,000",
Devin Williams,27,us US,R,R,"6' 2""",192,"Sep 21, 1994",4,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,2.1,,All-Star
Kolten Wong,31,us US,L,R,"5' 7""",185,"Oct 10, 1990",10,134,115,134,131,0,0,0,131,0,1,0,0,0,0,1,16,0,3.1,"$8,500,000",
Brandon Woodruff,29,us US,L,R,"6' 4""",244,"Feb 10, 1993",6,27,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,2.7,"$6,800,000",
Christian Yelich,30,us US,L,R,"6' 3""",207,"Dec 5, 1991",10,154,149,154,115,0,0,0,0,0,0,115,0,0,115,36,4,1,2.7,"$26,000,000",
